name,party,vote_column,poll_id,y
Ulrich Lechte,FDP,v095,5098,1
Ulrike Harzer,FDP,v095,5098,1
Valentin Abel,FDP,v095,5098,1
Volker Wissing,FDP,v095,5098,0
Wolfgang Kubicki,FDP,v095,5098,1
Achim Post,SPD,v095,5098,0
Adis Ahmetović,SPD,v095,5098,1
Alexander Bartz,SPD,v095,5098,0
Ana-Maria Trăsnea,SPD,v095,5098,1
Andreas Larem,SPD,v095,5098,1
Andreas Mehltretter,SPD,v095,5098,1
Andreas Rimkus,SPD,v095,5098,0
Andreas Schwarz,SPD,v095,5098,1
Anette Kramme,SPD,v095,5098,1
Angelika Glöckner,SPD,v095,5098,0
Anja Troff-Schaffarzyk,SPD,v095,5098,0
Anke Hennig,SPD,v095,5098,1
Anna Kassautzki,SPD,v095,5098,1
Annika Klose,SPD,v095,5098,1
Ariane Fäscher,SPD,v095,5098,1
Armand Zorn,SPD,v095,5098,1
Axel Echeverria,SPD,v095,5098,1
Axel Schäfer,SPD,v095,5098,1
Aydan Özoğuz,SPD,v095,5098,0
Bengt Bergt,SPD,v095,5098,1
Bernd Rützel,SPD,v095,5098,0
Bernd Westphal,SPD,v095,5098,1
Bernhard Daldrup,SPD,v095,5098,1
Bettina Hagedorn,SPD,v095,5098,1
Bettina Lugk,SPD,v095,5098,0
Brian Nickholz,SPD,v095,5098,1
Bärbel Bas,SPD,v095,5098,1
Bärbel Kofler,SPD,v095,5098,1
Carlos Kasper,SPD,v095,5098,1
Carmen Wegge,SPD,v095,5098,1
Carolin Wagner,SPD,v095,5098,1
Carsten Schneider,SPD,v095,5098,1
Carsten Träger,SPD,v095,5098,1
Christian Petry,SPD,v095,5098,1
Christian Schreider,SPD,v095,5098,0
Christoph Schmid,SPD,v095,5098,1
Christos Pantazis,SPD,v095,5098,1
Claudia Moll,SPD,v095,5098,0
Claudia Tausend,SPD,v095,5098,1
Dagmar Andres,SPD,v095,5098,0
Dagmar Schmidt,SPD,v095,5098,0
Daniel Baldy,SPD,v095,5098,0
Daniel Rinkert,SPD,v095,5098,1
Daniel Schneider,SPD,v095,5098,1
Daniela De Ridder,SPD,v095,5098,1
Dennis Rohde,SPD,v095,5098,1
Derya Türk-Nachbaur,SPD,v095,5098,1
Detlef Müller,SPD,v095,5098,1
Dietmar Nietan,SPD,v095,5098,0
Dirk Heidenblut,SPD,v095,5098,1
Dirk Vöpel,SPD,v095,5098,1
Dirk Wiese,SPD,v095,5098,1
Dirk-Ulrich Mende,SPD,v095,5098,0
Dorothee Martin,SPD,v095,5098,1
Dunja Kreiser,SPD,v095,5098,1
Edgar Franke,SPD,v095,5098,1
Elisabeth Kaiser,SPD,v095,5098,1
Emily Vontz,SPD,v095,5098,1
Erik von Malottki,SPD,v095,5098,1
Esra Limbacher,SPD,v095,5098,1
Esther Dilcher,SPD,v095,5098,1
Fabian Funke,SPD,v095,5098,1
Falko Droßmann,SPD,v095,5098,1
Frank Junge,SPD,v095,5098,1
Frank Ullrich,SPD,v095,5098,1
Franziska Kersten,SPD,v095,5098,0
Franziska Mascheck,SPD,v095,5098,1
Frauke Heiligenstadt,SPD,v095,5098,0
Gabriela Heinrich,SPD,v095,5098,1
Gabriele Katzmarek,SPD,v095,5098,1
Gülistan Yüksel,SPD,v095,5098,0
Hakan Demir,SPD,v095,5098,1
Hannes Walter,SPD,v095,5098,1
Heike Baehrens,SPD,v095,5098,0
Heike Engelhardt,SPD,v095,5098,1
Helge Lindh,SPD,v095,5098,1
Helmut Kleebank,SPD,v095,5098,1
Herbert Wollmann,SPD,v095,5098,1
Holger Becker,SPD,v095,5098,1
Holger Mann,SPD,v095,5098,1
Hubertus Heil,SPD,v095,5098,0
Ingo Schäfer,SPD,v095,5098,0
Isabel Cademartori,SPD,v095,5098,1
Isabel Mackensen-Geis,SPD,v095,5098,1
Jakob Blankenburg,SPD,v095,5098,1
Jan Dieren,SPD,v095,5098,1
Jan Plobner,SPD,v095,5098,1
Jasmina Hostert,SPD,v095,5098,1
Jens Peick,SPD,v095,5098,1
Jens Zimmermann,SPD,v095,5098,0
Jessica Rosenthal,SPD,v095,5098,0
Joe Weingarten,SPD,v095,5098,0
Johann Saathoff,SPD,v095,5098,1
Johannes Fechner,SPD,v095,5098,0
Johannes Schraps,SPD,v095,5098,1
Johannes Schätzl,SPD,v095,5098,0
Josephine Ortleb,SPD,v095,5098,1
Josip Juratovic,SPD,v095,5098,0
Jörg Nürnberger,SPD,v095,5098,0
Jürgen Berghahn,SPD,v095,5098,0
Jürgen Coße,SPD,v095,5098,0
Karamba Diaby,SPD,v095,5098,1
Kathrin Michel,SPD,v095,5098,0
Katja Mast,SPD,v095,5098,0
Katrin Budde,SPD,v095,5098,1
Katrin Zschau,SPD,v095,5098,1
Kaweh Mansoori,SPD,v095,5098,1
Kerstin Griese,SPD,v095,5098,0
Kevin Kühnert,SPD,v095,5098,1
Kevin Leiser,SPD,v095,5098,0
Kristian Klinck,SPD,v095,5098,0
Lars Castellucci,SPD,v095,5098,0
Lars Klingbeil,SPD,v095,5098,0
Lena Werner,SPD,v095,5098,1
Leni Breymaier,SPD,v095,5098,1
Lennard Oehl,SPD,v095,5098,0
Lina Seitzl,SPD,v095,5098,0
Luiza Licina-Bode,SPD,v095,5098,0
Macit Karaahmetoğlu,SPD,v095,5098,0
Mahmut Özdemir,SPD,v095,5098,0
Maja Wallstein,SPD,v095,5098,0
Manuel Gava,SPD,v095,5098,1
Marja-Liisa Völlers,SPD,v095,5098,1
Markus Hümpfer,SPD,v095,5098,1
Markus Töns,SPD,v095,5098,1
Martin Diedenhofen,SPD,v095,5098,1
Martin Gerster,SPD,v095,5098,0
Martin Kröber,SPD,v095,5098,1
Martin Rosemann,SPD,v095,5098,0
Martina Stamm-Fibich,SPD,v095,5098,1
Mathias Stein,SPD,v095,5098,1
Matthias Miersch,SPD,v095,5098,1
Matthias Mieves,SPD,v095,5098,1
Melanie Wegling,SPD,v095,5098,1
Metin Hakverdi,SPD,v095,5098,1
Michael Gerdes,SPD,v095,5098,1
Michael Müller,SPD,v095,5098,1
Michael Roth,SPD,v095,5098,1
Michael Thews,SPD,v095,5098,1
Michelle Müntefering,SPD,v095,5098,0
Nadja Sthamer,SPD,v095,5098,1
Natalie Pawlik,SPD,v095,5098,1
Nezahat Baradari,SPD,v095,5098,0
Niels Annen,SPD,v095,5098,0
Nina Scheer,SPD,v095,5098,1
Oliver Kaczmarek,SPD,v095,5098,0
Parsa Marvi,SPD,v095,5098,0
Peggy Schierenbeck,SPD,v095,5098,0
Rasha Nasr,SPD,v095,5098,1
Rebecca Schamber,SPD,v095,5098,1
Rita Hagl-Kehl,SPD,v095,5098,1
Ruppert Stüwe,SPD,v095,5098,1
Sabine Dittmar,SPD,v095,5098,0
Sabine Poschmann,SPD,v095,5098,1
Sanae Abdi,SPD,v095,5098,1
Sarah Lahrkamp,SPD,v095,5098,0
Sarah Ryglewski,SPD,v095,5098,0
Saskia Esken,SPD,v095,5098,1
Sebastian Fiedler,SPD,v095,5098,0
Sebastian Hartmann,SPD,v095,5098,1
Sebastian Roloff,SPD,v095,5098,1
Siemtje Möller,SPD,v095,5098,1
Simona Koß,SPD,v095,5098,1
Sonja Eichwede,SPD,v095,5098,1
Stefan Zierke,SPD,v095,5098,1
Susanne Mittag,SPD,v095,5098,1
Svenja Schulze,SPD,v095,5098,1
Svenja Stadler,SPD,v095,5098,1
Sönke Rix,SPD,v095,5098,1
Sören Bartol,SPD,v095,5098,0
Takis Mehmet Ali,SPD,v095,5098,0
Tanja Machalet,SPD,v095,5098,0
Thomas Hitschler,SPD,v095,5098,1
Thorsten Rudolph,SPD,v095,5098,0
Tim Klüssendorf,SPD,v095,5098,1
Timon Gremmels,SPD,v095,5098,1
Tina Rudolph,SPD,v095,5098,1
Udo Schiefner,SPD,v095,5098,0
Uli Grötsch,SPD,v095,5098,0
Ulrike Bahr,SPD,v095,5098,1
Uwe Schmidt,SPD,v095,5098,1
Verena Hubertz,SPD,v095,5098,1
Wiebke Esdar,SPD,v095,5098,1
Wiebke Papenbrock,SPD,v095,5098,1
Wolfgang Hellmich,SPD,v095,5098,1
Ye-One Rhie,SPD,v095,5098,1
Zanda Martens,SPD,v095,5098,1
Joana Cotar,fraktionslos,v095,5098,1
Matthias Helferich,fraktionslos,v095,5098,0
Robert Farle,fraktionslos,v095,5098,0
Stefan Seidler,fraktionslos,v095,5098,1
Albrecht Glaser,AfD,v096,5099,1
Alexander Gauland,AfD,v096,5099,1
Alice Weidel,AfD,v096,5099,1
Andreas Bleck,AfD,v096,5099,1
Barbara Benkstein,AfD,v096,5099,1
Beatrix von Storch,AfD,v096,5099,1
Bernd Baumann,AfD,v096,5099,1
Bernd Schattner,AfD,v096,5099,1
Christian Wirth,AfD,v096,5099,1
Christina Baum,AfD,v096,5099,1
Dietmar Friedhoff,AfD,v096,5099,1
Dirk Brandes,AfD,v096,5099,1
Dirk Spaniel,AfD,v096,5099,1
Edgar Naujok,AfD,v096,5099,1
Enrico Komning,AfD,v096,5099,1
Eugen Schmidt,AfD,v096,5099,1
Fabian Jacobi,AfD,v096,5099,1
Frank Rinck,AfD,v096,5099,1
Gereon Bollmann,AfD,v096,5099,1
Gerold Otten,AfD,v096,5099,1
Gerrit Huy,AfD,v096,5099,1
Gottfried Curio,AfD,v096,5099,1
Götz Frömming,AfD,v096,5099,1
Hannes Gnauck,AfD,v096,5099,1
Jan Ralf Nolte,AfD,v096,5099,1
Jan Wenzel Schmidt,AfD,v096,5099,1
Joachim Wundrak,AfD,v096,5099,1
Jochen Haug,AfD,v096,5099,1
Jörg Schneider,AfD,v096,5099,1
Jörn König,AfD,v096,5099,1
Jürgen Braun,AfD,v096,5099,1
Jürgen Pohl,AfD,v096,5099,1
Karsten Hilse,AfD,v096,5099,1
Kay Gottschalk,AfD,v096,5099,1
Kay-Uwe Ziegler,AfD,v096,5099,1
Klaus Stöber,AfD,v096,5099,1
Leif-Erik Holm,AfD,v096,5099,1
Malte Kaufmann,AfD,v096,5099,1
Marc Bernhard,AfD,v096,5099,1
Marc Jongen,AfD,v096,5099,1
Marcus Bühl,AfD,v096,5099,1
Mariana Harder-Kühnel,AfD,v096,5099,1
Markus Frohnmaier,AfD,v096,5099,1
Martin Erwin Renner,AfD,v096,5099,1
Martin Hess,AfD,v096,5099,1
Martin Reichardt,AfD,v096,5099,1
Martin Sichert,AfD,v096,5099,1
Matthias Moosdorf,AfD,v096,5099,1
Michael Espendiller,AfD,v096,5099,1
Michael Kaufmann,AfD,v096,5099,1
Mike Moncsek,AfD,v096,5099,1
Nicole Höchst,AfD,v096,5099,1
Norbert Kleinwächter,AfD,v096,5099,1
Peter Boehringer,AfD,v096,5099,1
Peter Felser,AfD,v096,5099,1
Petr Bystron,AfD,v096,5099,1
Rainer Kraft,AfD,v096,5099,1
Rainer Rothfuß,AfD,v096,5099,1
René Bochmann,AfD,v096,5099,1
Roger Beckamp,AfD,v096,5099,1
Rüdiger Lucassen,AfD,v096,5099,1
Sebastian Münzenmaier,AfD,v096,5099,1
Stefan Keuter,AfD,v096,5099,1
Steffen Janich,AfD,v096,5099,1
Steffen Kotré,AfD,v096,5099,1
Stephan Protschka,AfD,v096,5099,1
Thomas Dietz,AfD,v096,5099,1
Thomas Ehrhorn,AfD,v096,5099,1
Thomas Seitz,AfD,v096,5099,1
Tino Chrupalla,AfD,v096,5099,1
Tobias Matthias Peterka,AfD,v096,5099,1
Ulrike Schielke-Ziesing,AfD,v096,5099,1
Wolfgang Wiehle,AfD,v096,5099,1
Agnieszka Brugger,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Andreas Audretsch,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Anja Liebert,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Anja Reinalter,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Anna Christmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Anna Lührmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Annalena Baerbock,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Anne-Monika Spallek,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Anton Hofreiter,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Armin Grau,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Awet Tesfaiesus,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Beate Müller-Gemmeke,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Bernhard Herrmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Bettina Hoffmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Boris Mijatović,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Britta Haßelmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Bruno Hönel,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Canan Bayram,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Chantal Kopf,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Christian Kühn,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Christina-Johanne Schröder,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Claudia Müller,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Claudia Roth,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Corinna Rüffer,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Deborah Düring,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Denise Loop,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Dieter Janecek,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Ekin Deligöz,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Emilia Fester,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Erhard Grundl,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Felix Banaszak,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Filiz Polat,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Frank Bsirske,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Franziska Brantner,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Hanna Steinmüller,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Harald Ebner,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Helge Limburg,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Ingrid Nestle,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Irene Mihalic,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Jamila Anna Schäfer,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Jan-Niclas Gesenhues,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Janosch Dahmen,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Johannes Wagner,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Julia Verlinden,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Julian Pahlke,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Jürgen Trittin,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Kai Gehring,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Karl Bär,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Karoline Otte,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Kassem Taher Saleh,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Katharina Beck,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Katharina Dröge,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Kathrin Henneberger,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Katja Keul,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Katrin Göring-Eckardt,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Katrin Uhlig,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Kirsten Kappert-Gonther,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Konstantin von Notz,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Kordula Schulz-Asche,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Lamya Kaddor,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Laura Kraft,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Leon Eckert,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Linda Heitmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Lisa Badum,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Luise Amtsberg,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Lukas Benner,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Maik Außendorf,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Manuela Rottmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Marcel Emmerich,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Maria Klein-Schmeink,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Markus Kurth,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Marlene Schönberger,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Matthias Gastel,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Max Lucks,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Melis Sekmen,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Merle Spellerberg,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Michael Kellner,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Michael Sacher,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Misbah Khan,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Niklas Wagener,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Nina Stahr,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Nyke Slawik,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Omid Nouripour,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Ophelia Nick,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Paula Piechotta,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Philip Krämer,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Renate Künast,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Ricarda Lang,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Robert Habeck,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Robin Wagener,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Sabine Grützmacher,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Sandra Detzer,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Sara Nanni,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Sascha Müller,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Saskia Weishaupt,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Schahina Gambir,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Sebastian Schäfer,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Stefan Gelbhaar,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Stefan Schmidt,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Stefan Wenzel,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Stephanie Aeffner,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Susanne Menge,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Sven Lehmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Sven-Christian Kindler,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Swantje Michaelsen,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Tabea Rößner,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Tessa Ganserer,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Till Steffen,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Tina Winklmann,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Tobias B. Bacherle,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Tobias Lindner,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Wolfgang Strengmann-Kuhn,BÜNDNIS 90/DIE GRÜNEN,v096,5099,1
Albert Rupprecht,CDU/CSU,v096,5099,1
Albert Stegemann,CDU/CSU,v096,5099,1
Alexander Dobrindt,CDU/CSU,v096,5099,1
Alexander Engelhard,CDU/CSU,v096,5099,1
Alexander Föhr,CDU/CSU,v096,5099,1
Alexander Hoffmann,CDU/CSU,v096,5099,1
Alexander Radwan,CDU/CSU,v096,5099,1
Alexander Throm,CDU/CSU,v096,5099,1
Alois Rainer,CDU/CSU,v096,5099,1
Andrea Lindholz,CDU/CSU,v096,5099,1
Andreas Jung,CDU/CSU,v096,5099,1
Andreas Lenz,CDU/CSU,v096,5099,1
Andreas Mattfeldt,CDU/CSU,v096,5099,1
Andreas Scheuer,CDU/CSU,v096,5099,1
André Berghegger,CDU/CSU,v096,5099,1
Anja Karliczek,CDU/CSU,v096,5099,1
Anja Weisgerber,CDU/CSU,v096,5099,1
Anne Janssen,CDU/CSU,v096,5099,1
Anne König,CDU/CSU,v096,5099,1
Annette Widmann-Mauz,CDU/CSU,v096,5099,1
Ansgar Heveling,CDU/CSU,v096,5099,1
Antje Tillmann,CDU/CSU,v096,5099,1
Armin Laschet,CDU/CSU,v096,5099,1
Armin Schwarz,CDU/CSU,v096,5099,1
Artur Auernhammer,CDU/CSU,v096,5099,1
Astrid Damerow,CDU/CSU,v096,5099,1
Astrid Timmermann-Fechter,CDU/CSU,v096,5099,1
Axel Knoerig,CDU/CSU,v096,5099,1
Axel Müller,CDU/CSU,v096,5099,1
Bernhard Loos,CDU/CSU,v096,5099,1
Björn Simon,CDU/CSU,v096,5099,1
Carsten Brodesser,CDU/CSU,v096,5099,1
Carsten Körber,CDU/CSU,v096,5099,1
Carsten Linnemann,CDU/CSU,v096,5099,1
Carsten Müller,CDU/CSU,v096,5099,1
Catarina dos Santos-Wintz,CDU/CSU,v096,5099,1
Christian Hirte,CDU/CSU,v096,5099,1
Christian von Stetten,CDU/CSU,v096,5099,1
Christiane Schenderlein,CDU/CSU,v096,5099,1
Christina Stumpp,CDU/CSU,v096,5099,1
Christoph Ploß,CDU/CSU,v096,5099,1
Christoph de Vries,CDU/CSU,v096,5099,1
Daniela Ludwig,CDU/CSU,v096,5099,1
Detlef Seif,CDU/CSU,v096,5099,1
Diana Stöcker,CDU/CSU,v096,5099,1
Dieter Stier,CDU/CSU,v096,5099,1
Dietrich Monstadt,CDU/CSU,v096,5099,1
Dorothee Bär,CDU/CSU,v096,5099,1
Elisabeth Winkelmeier-Becker,CDU/CSU,v096,5099,1
Emmi Zeulner,CDU/CSU,v096,5099,1
Enak Ferlemann,CDU/CSU,v096,5099,1
Erich Irlstorfer,CDU/CSU,v096,5099,1
Erwin Rüddel,CDU/CSU,v096,5099,1
Fabian Gramling,CDU/CSU,v096,5099,1
Felix Schreiner,CDU/CSU,v096,5099,1
Florian Hahn,CDU/CSU,v096,5099,1
Florian Oßner,CDU/CSU,v096,5099,1
Franziska Hoppermann,CDU/CSU,v096,5099,1
Friedrich Merz,CDU/CSU,v096,5099,1
Fritz Güntzler,CDU/CSU,v096,5099,1
Georg Kippels,CDU/CSU,v096,5099,1
Gitta Connemann,CDU/CSU,v096,5099,1
Gunther Krichbaum,CDU/CSU,v096,5099,1
Günter Krings,CDU/CSU,v096,5099,1
Hans-Jürgen Thies,CDU/CSU,v096,5099,1
Hans-Peter Friedrich,CDU/CSU,v096,5099,1
Hansjörg Durz,CDU/CSU,v096,5099,1
Heike Brehmer,CDU/CSU,v096,5099,1
Helge Braun,CDU/CSU,v096,5099,1
Hendrik Hoppenstedt,CDU/CSU,v096,5099,1
Henning Otte,CDU/CSU,v096,5099,1
Henning Rehbaum,CDU/CSU,v096,5099,1
Hermann Färber,CDU/CSU,v096,5099,1
Hermann-Josef Tebroke,CDU/CSU,v096,5099,1
Hubert Hüppe,CDU/CSU,v096,5099,1
Ingmar Jung,CDU/CSU,v096,5099,1
Ingo Gädechens,CDU/CSU,v096,5099,1
Jan Metzler,CDU/CSU,v096,5099,1
Jan-Marco Luczak,CDU/CSU,v096,5099,1
Jana Schimke,CDU/CSU,v096,5099,1
Jens Koeppen,CDU/CSU,v096,5099,1
Jens Lehmann,CDU/CSU,v096,5099,1
Johannes Steiniger,CDU/CSU,v096,5099,1
Jonas Geissler,CDU/CSU,v096,5099,1
Josef Oster,CDU/CSU,v096,5099,1
Josef Rief,CDU/CSU,v096,5099,1
Julia Klöckner,CDU/CSU,v096,5099,1
Jürgen Hardt,CDU/CSU,v096,5099,1
Kai Whittaker,CDU/CSU,v096,5099,1
Katja Leikert,CDU/CSU,v096,5099,1
Katrin Staffler,CDU/CSU,v096,5099,1
Kerstin Radomski,CDU/CSU,v096,5099,1
Kerstin Vieregge,CDU/CSU,v096,5099,1
Klaus Mack,CDU/CSU,v096,5099,1
Klaus Wiener,CDU/CSU,v096,5099,1
Klaus-Peter Willsch,CDU/CSU,v096,5099,1
Knut Abraham,CDU/CSU,v096,5099,1
Lars Rohwer,CDU/CSU,v096,5099,1
Manfred Grund,CDU/CSU,v096,5099,1
Marc Biadacz,CDU/CSU,v096,5099,1
Marc Henrichmann,CDU/CSU,v096,5099,1
Marco Wanderwitz,CDU/CSU,v096,5099,1
Mareike Lotte Wulf,CDU/CSU,v096,5099,1
Maria-Lena Weiss,CDU/CSU,v096,5099,1
Mario Czaja,CDU/CSU,v096,5099,1
Mark Helfrich,CDU/CSU,v096,5099,1
Markus Grübel,CDU/CSU,v096,5099,1
Markus Koob,CDU/CSU,v096,5099,1
Markus Reichel,CDU/CSU,v096,5099,1
Markus Uhl,CDU/CSU,v096,5099,1
Marlon Bröhr,CDU/CSU,v096,5099,1
Martin Plum,CDU/CSU,v096,5099,1
Martina Englhardt-Kopf,CDU/CSU,v096,5099,1
Mathias Middelberg,CDU/CSU,v096,5099,1
Matthias Hauer,CDU/CSU,v096,5099,1
Max Straubinger,CDU/CSU,v096,5099,1
Maximilian Mörseburg,CDU/CSU,v096,5099,1
Mechthild Heil,CDU/CSU,v096,5099,1
Melanie Bernstein,CDU/CSU,v096,5099,1
Michael Brand,CDU/CSU,v096,5099,1
Michael Breilmann,CDU/CSU,v096,5099,1
Michael Donth,CDU/CSU,v096,5099,1
Michael Grosse-Brömer,CDU/CSU,v096,5099,1
Michael Kießling,CDU/CSU,v096,5099,1
Michael Meister,CDU/CSU,v096,5099,1
Monika Grütters,CDU/CSU,v096,5099,1
Moritz Oppelt,CDU/CSU,v096,5099,1
Nadine Schön,CDU/CSU,v096,5099,1
Nicolas Zippelius,CDU/CSU,v096,5099,1
Nina Warken,CDU/CSU,v096,5099,1
Norbert Maria Altenkamp,CDU/CSU,v096,5099,1
Norbert Röttgen,CDU/CSU,v096,5099,1
Olav Gutting,CDU/CSU,v096,5099,1
Oliver Grundmann,CDU/CSU,v096,5099,1
Oliver Vogt,CDU/CSU,v096,5099,1
Ottilie Klein,CDU/CSU,v096,5099,1
Patricia Lips,CDU/CSU,v096,5099,1
Patrick Schnieder,CDU/CSU,v096,5099,1
Paul Lehrieder,CDU/CSU,v096,5099,1
Paul Ziemiak,CDU/CSU,v096,5099,1
Peter Aumer,CDU/CSU,v096,5099,1
Peter Beyer,CDU/CSU,v096,5099,1
Peter Ramsauer,CDU/CSU,v096,5099,1
Philipp Amthor,CDU/CSU,v096,5099,1
Ralph Brinkhaus,CDU/CSU,v096,5099,1
Ralph Edelhäußer,CDU/CSU,v096,5099,1
